0,0.044776119403
1,0.266666666667
2,0.0666666666667
3,0.205882352941
4,0.105769230769
5,0.243243243243
6,0.186363636364
7,0.117647058824
8,0.063829787234
9,0.131147540984
10,0.133333333333
11,0.186046511628
12,0.0555555555556
13,0.113636363636
14,0.203125
15,0.125
16,0.1
17,0.12962962963
18,0.125
19,0.101694915254
20,0.142857142857
21,0.0689655172414
22,0.122222222222
23,0.28125
24,0.140625
25,0.158469945355
26,0.142857142857
27,0.16
28,0.0694444444444
29,0.089552238806
30,0.0769230769231
31,0.134803921569
32,0.136363636364
33,0.0
34,0.0545454545455
35,0.175531914894
36,0.290322580645
37,0.166666666667
38,0.109826589595
39,0.155555555556
40,0.144927536232
41,0.0
42,0.12
43,0.166666666667
44,0.142857142857
45,0.321428571429
46,0.246753246753
47,0.101123595506
48,0.157894736842
49,0.111111111111
50,0.144578313253
51,0.157142857143
52,0.149466192171
53,0.12962962963
54,0.15625
55,0.14
56,0.130434782609
57,0.0666666666667
58,0.111111111111
59,0.176470588235
60,0.0555555555556
61,0.194444444444
62,0.0902777777778
63,0.227272727273
64,0.162162162162
65,0.115107913669
66,0.0588235294118
67,0.0816326530612
68,0.137931034483
69,0.0819672131148
70,0.388888888889
71,0.142857142857
72,0.166666666667
73,0.107142857143
74,0.105633802817
75,0.0943396226415
76,0.102272727273
77,0.0576923076923
78,0.176470588235
79,0.137931034483
80,0.161764705882
81,0.0967741935484
82,0.137931034483
83,0.05
84,0.0952380952381
85,0.164705882353
86,0.201342281879
87,0.2
88,0.138461538462
89,0.106471816284
90,0.0277777777778
91,0.142857142857
92,0.104166666667
93,0.141891891892
94,0.0555555555556
95,0.134615384615
96,0.103174603175
97,0.209302325581
98,0.0512820512821
99,0.1
100,0.125
101,0.166666666667
102,0.149425287356
103,0.120689655172
104,0.239436619718
105,0.1125
106,0.105454545455
107,0.168604651163
108,0.159090909091
109,0.246987951807
110,0.277777777778
111,0.163265306122
112,0.14
113,0.0869565217391
114,0.126865671642
115,0.222222222222
116,0.103448275862
117,0.131578947368
118,0.16935483871
119,0.093023255814
120,0.145833333333
121,0.0967741935484
122,0.18
123,0.0
124,0.285714285714
125,0.0
126,0.166666666667
127,0.093023255814
128,0.116279069767
129,0.104166666667
130,0.205128205128
131,0.122699386503
132,0.0769230769231
